Student ID,First Name,Last Name,Email,Program,Semester
9931708814,Megan,Hayes,megan_hayes33@student.gtu.edu,B.Tech in Computer Science,1
7578099735,Ramona,Murazik,ramona.murazik@student.gtu.edu,B.Tech in Computer Science,1
6889034159,Lorenzo,Dietrich,lorenzo.dietrich@student.gtu.edu,B.Tech in Computer Science,1
5429943307,Darren,Pagac,darren_pagac@student.gtu.edu,B.Tech in Computer Science,1
4857566256,Dominic,Koepp,dominic_koepp26@student.gtu.edu,B.Tech in Computer Science,1
8410386805,Nayeli,Schiller,nayeli_schiller81@student.gtu.edu,B.Tech in Computer Science,1
3894555734,Lela,Hessel,lela.hessel@student.gtu.edu,B.Tech in Computer Science,1
1626388319,Amber,Towne,amber_towne78@student.gtu.edu,B.Tech in Computer Science,1
6049990330,Gustavo,Windler,gustavo_windler92@student.gtu.edu,B.Tech in Computer Science,1
6628345380,Moses,Hessel,moses_hessel@student.gtu.edu,B.Tech in Computer Science,1
3063015925,Reanna,O'Connell,reanna.oconnell11@student.gtu.edu,B.Tech in Computer Science,1
7575625860,Priscilla,Hegmann,priscilla.hegmann31@student.gtu.edu,B.Tech in Computer Science,1
1952259312,Zackery,Little,zackery.little78@student.gtu.edu,B.Tech in Computer Science,1
4651644501,Tommie,Klocko,tommie.klocko@student.gtu.edu,B.Tech in Computer Science,1
0535845436,Kiana,Beer,kiana_beer@student.gtu.edu,B.Tech in Computer Science,1
3841617585,Helen,Fisher,helen.fisher65@student.gtu.edu,B.Tech in Computer Science,1
5779330221,Anissa,Labadie,anissa.labadie3@student.gtu.edu,B.Tech in Computer Science,1
5948912030,Elijah,Hilll,elijah.hilll@student.gtu.edu,B.Tech in Computer Science,1
0984801469,Angie,Jacobson,angie_jacobson@student.gtu.edu,B.Tech in Computer Science,1
3908768067,Forest,Heathcote,forest_heathcote@student.gtu.edu,B.Tech in Computer Science,1
0062902748,Kenny,Walter,kenny.walter@student.gtu.edu,B.Tech in Computer Science,1
2408762919,Darla,Torp,darla.torp@student.gtu.edu,B.Tech in Computer Science,1
9526296620,Corine,Greenholt,corine.greenholt@student.gtu.edu,B.Tech in Computer Science,1
4427172060,Jane,Hills,jane_hills@student.gtu.edu,B.Tech in Computer Science,1
9252755634,Wade,McDermott,wade.mcdermott@student.gtu.edu,B.Tech in Computer Science,1
8401862614,Julianne,Lebsack,julianne_lebsack@student.gtu.edu,B.Tech in Computer Science,1
3386084679,Brandi,Hickle,brandi_hickle68@student.gtu.edu,B.Tech in Computer Science,1
9676585319,Levi,Bartell,levi_bartell33@student.gtu.edu,B.Tech in Computer Science,1
8107199472,Marc,Mertz,marc.mertz52@student.gtu.edu,B.Tech in Computer Science,1
0656821910,Lolita,Sauer,lolita_sauer@student.gtu.edu,B.Tech in Computer Science,1
5927376887,Cordia,Maggio,cordia_maggio56@student.gtu.edu,B.Tech in Computer Science,1
2291680064,Alfonso,Cartwright-Dickens,alfonso_cartwright-dickens32@student.gtu.edu,B.Tech in Computer Science,1
7317237541,Isabell,Zemlak,isabell.zemlak@student.gtu.edu,B.Tech in Computer Science,1
8401245239,Werner,Streich,werner.streich80@student.gtu.edu,B.Tech in Computer Science,1
7089461244,Sheryl,Wintheiser,sheryl.wintheiser@student.gtu.edu,B.Tech in Computer Science,1
1891560656,Bridget,Prosacco-Kiehn,bridget_prosacco-kiehn85@student.gtu.edu,B.Tech in Computer Science,1
7300739807,Elbert,Sipes,elbert_sipes90@student.gtu.edu,B.Tech in Computer Science,1
5784225850,Douglas,Conroy,douglas.conroy@student.gtu.edu,B.Tech in Computer Science,1
5986288250,Guy,Krajcik-McKenzie,guy_krajcik-mckenzie@student.gtu.edu,B.Tech in Computer Science,1
4145455469,Bernice,Raynor,bernice.raynor13@student.gtu.edu,B.Tech in Computer Science,1
1739705699,Lucius,Corkery,lucius_corkery10@student.gtu.edu,B.Tech in Computer Science,1
0723338437,Skyla,Grady,skyla.grady@student.gtu.edu,B.Tech in Computer Science,1
1859550452,Kevin,Willms,kevin.willms87@student.gtu.edu,B.Tech in Computer Science,1
2936467640,Geraldine,Ferry,geraldine_ferry2@student.gtu.edu,B.Tech in Computer Science,1
1710272017,Amelia,Bauch,amelia.bauch@student.gtu.edu,B.Tech in Computer Science,1
6603055044,Eleazar,Schowalter,eleazar.schowalter24@student.gtu.edu,B.Tech in Computer Science,1
0588881992,Clair,Gerhold,clair_gerhold@student.gtu.edu,B.Tech in Computer Science,1
0396366203,Bonnie,Koch,bonnie.koch@student.gtu.edu,B.Tech in Computer Science,1
3217399369,Cecil,Sawayn,cecil_sawayn84@student.gtu.edu,B.Tech in Computer Science,1
7008786066,Ralph,Sipes,ralph.sipes20@student.gtu.edu,B.Tech in Computer Science,1
9650448067,Tyrique,Bins,tyrique_bins@student.gtu.edu,B.Tech in Computer Science,1
5615719740,Sergio,Reichert,sergio_reichert@student.gtu.edu,B.Tech in Computer Science,1
1958275185,Deanna,Schaden,deanna.schaden@student.gtu.edu,B.Tech in Computer Science,1
3711388259,Bobbie,Grady,bobbie_grady@student.gtu.edu,B.Tech in Computer Science,1
9577696233,Emanuel,Erdman,emanuel_erdman91@student.gtu.edu,B.Tech in Computer Science,1
6799034024,Nancy,Gerhold,nancy.gerhold89@student.gtu.edu,B.Tech in Computer Science,1
8206903841,Emily,Beer,emily_beer@student.gtu.edu,B.Tech in Computer Science,1
0619940412,Luis,Abernathy,luis.abernathy@student.gtu.edu,B.Tech in Computer Science,1
6389168595,Ceasar,Stracke,ceasar.stracke61@student.gtu.edu,B.Tech in Computer Science,1
7151133499,Conner,Weissnat,conner_weissnat@student.gtu.edu,B.Tech in Computer Science,1
1823878990,Claude,McGlynn,claude_mcglynn67@student.gtu.edu,B.Tech in Computer Science,1
4686101150,Velda,Larkin,velda_larkin@student.gtu.edu,B.Tech in Computer Science,1
9158210916,Jennifer,Jacobs,jennifer.jacobs19@student.gtu.edu,B.Tech in Computer Science,1
8130009169,Michelle,Hamill,michelle_hamill2@student.gtu.edu,B.Tech in Computer Science,1
8124965497,Rex,Goyette,rex_goyette53@student.gtu.edu,B.Tech in Computer Science,1
1700116469,Hobart,Hahn,hobart.hahn@student.gtu.edu,B.Tech in Computer Science,1
3406618893,Pete,McClure,pete_mcclure@student.gtu.edu,B.Tech in Computer Science,1
5013647189,Halie,Pfeffer-McDermott,halie_pfeffer-mcdermott27@student.gtu.edu,B.Tech in Computer Science,1
2149952401,Eloise,Schmidt,eloise.schmidt@student.gtu.edu,B.Tech in Computer Science,1
1018546039,Susie,Kilback,susie_kilback34@student.gtu.edu,B.Tech in Computer Science,1
2390687900,Alejandro,Goyette,alejandro.goyette78@student.gtu.edu,B.Tech in Computer Science,1
6636056960,Raquel,Bartoletti,raquel_bartoletti55@student.gtu.edu,B.Tech in Computer Science,1
4953582714,Hollie,Zieme,hollie_zieme13@student.gtu.edu,B.Tech in Computer Science,1
8306261004,Matilda,West,matilda_west@student.gtu.edu,B.Tech in Computer Science,1
0794175965,Roselyn,Gottlieb,roselyn.gottlieb46@student.gtu.edu,B.Tech in Computer Science,1
1562592049,Christelle,Stracke,christelle_stracke@student.gtu.edu,B.Tech in Computer Science,1
6954593372,Sandra,Hane,sandra.hane@student.gtu.edu,B.Tech in Computer Science,1
0730411827,Cecilia,Hand,cecilia_hand57@student.gtu.edu,B.Tech in Computer Science,1
6548559159,Patti,Wiza,patti.wiza26@student.gtu.edu,B.Tech in Computer Science,1
2363104520,Luke,Rempel,luke_rempel@student.gtu.edu,B.Tech in Computer Science,1
8667505706,Ardella,Morissette,ardella_morissette@student.gtu.edu,B.Tech in Computer Science,1
5483197848,Delmer,Leuschke,delmer.leuschke@student.gtu.edu,B.Tech in Computer Science,1
7097103318,Gudrun,Conroy,gudrun_conroy@student.gtu.edu,B.Tech in Computer Science,1
6055974617,Garland,Waters,garland.waters@student.gtu.edu,B.Tech in Computer Science,1
7703967315,Kris,Jerde,kris.jerde17@student.gtu.edu,B.Tech in Computer Science,1
1952331253,Aurelio,Boyle,aurelio_boyle@student.gtu.edu,B.Tech in Computer Science,1
4451937387,Lyda,Sporer,lyda_sporer32@student.gtu.edu,B.Tech in Computer Science,1
4655196096,Doreen,Kovacek,doreen.kovacek98@student.gtu.edu,B.Tech in Computer Science,1
0185457690,Leland,D'Amore,leland.damore82@student.gtu.edu,B.Tech in Computer Science,1
8313231740,Malcolm,Dicki,malcolm.dicki84@student.gtu.edu,B.Tech in Computer Science,1
0117651463,Santiago,Schuppe,santiago_schuppe72@student.gtu.edu,B.Tech in Computer Science,1
8326826688,Karl,Goyette,karl.goyette@student.gtu.edu,B.Tech in Computer Science,1
2574125889,Paris,Kuhic,paris.kuhic@student.gtu.edu,B.Tech in Computer Science,1
6616043839,Bill,Smith,bill_smith13@student.gtu.edu,B.Tech in Computer Science,1
6084287165,Ignatius,Hane,ignatius.hane@student.gtu.edu,B.Tech in Computer Science,1
6559395542,Devin,Marvin,devin.marvin79@student.gtu.edu,B.Tech in Computer Science,1
9904930914,Karianne,Goodwin,karianne_goodwin@student.gtu.edu,B.Tech in Computer Science,1
7776408546,Kaitlin,Runte,kaitlin.runte@student.gtu.edu,B.Tech in Computer Science,1
6186284900,Ally,Dickinson,ally.dickinson28@student.gtu.edu,B.Tech in Computer Science,1
9234348568,Elise,Mills,elise_mills59@student.gtu.edu,B.Tech in Computer Science,1
4119174963,Alison,Bins,alison.bins52@student.gtu.edu,B.Tech in Computer Science,1
6215597835,Wendy,Hessel,wendy_hessel@student.gtu.edu,B.Tech in Computer Science,1
2969887486,Sienna,Hudson,sienna.hudson@student.gtu.edu,B.Tech in Computer Science,1
6124320933,Cornell,Kassulke,cornell_kassulke@student.gtu.edu,B.Tech in Computer Science,1
5179366614,Jared,Jerde,jared_jerde@student.gtu.edu,B.Tech in Computer Science,1
7289183670,Louie,Walker,louie_walker@student.gtu.edu,B.Tech in Computer Science,1
2955147927,Brigitte,Kirlin-Green,brigitte.kirlin-green@student.gtu.edu,B.Tech in Computer Science,1
5113363562,Charlotte,Keeling,charlotte_keeling18@student.gtu.edu,B.Tech in Computer Science,1
6898271427,Mariane,McGlynn,mariane_mcglynn@student.gtu.edu,B.Tech in Computer Science,1
8654100287,Manuel,Huels,manuel.huels@student.gtu.edu,B.Tech in Computer Science,1
3773197772,Marlon,Hessel,marlon_hessel96@student.gtu.edu,B.Tech in Computer Science,1
7359039984,Arianna,Schimmel,arianna_schimmel91@student.gtu.edu,B.Tech in Computer Science,1
3554437084,Cary,Dickinson,cary.dickinson35@student.gtu.edu,B.Tech in Computer Science,1
7932417378,Ryan,Kuhic,ryan_kuhic@student.gtu.edu,B.Tech in Computer Science,1
4229058234,Lola,Zemlak,lola.zemlak14@student.gtu.edu,B.Tech in Computer Science,1
7937296990,Rae,Kuhic,rae.kuhic@student.gtu.edu,B.Tech in Computer Science,1
0446407090,Alexys,Hodkiewicz,alexys.hodkiewicz@student.gtu.edu,B.Tech in Computer Science,1
1754645296,Lamar,Wolf,lamar_wolf@student.gtu.edu,B.Tech in Computer Science,1
2430921260,Claude,Jenkins,claude_jenkins@student.gtu.edu,B.Tech in Computer Science,1
1832788955,Adrain,Beatty,adrain_beatty@student.gtu.edu,B.Tech in Computer Science,1
2879033977,Laura,Runolfsson,laura.runolfsson@student.gtu.edu,B.Tech in Computer Science,1
0762199781,Torrey,Bergstrom,torrey_bergstrom@student.gtu.edu,B.Tech in Computer Science,1
3285833037,Vincenzo,Lind,vincenzo_lind31@student.gtu.edu,B.Tech in Computer Science,1
3466830620,Jesse,Beahan,jesse.beahan@student.gtu.edu,B.Tech in Computer Science,1
2109478378,Theo,Rutherford,theo_rutherford@student.gtu.edu,B.Tech in Computer Science,1
0461794098,Josh,Cormier,josh_cormier@student.gtu.edu,B.Tech in Computer Science,1
8255802184,Alysson,Lindgren,alysson_lindgren17@student.gtu.edu,B.Tech in Computer Science,1
4059978480,Colin,Gusikowski,colin.gusikowski@student.gtu.edu,B.Tech in Computer Science,1
0829855374,Shelley,Kuhn-Marks,shelley.kuhn-marks9@student.gtu.edu,B.Tech in Computer Science,1
7169719089,Georgia,Koss,georgia_koss@student.gtu.edu,B.Tech in Computer Science,1
7941486689,Monica,Sporer,monica_sporer@student.gtu.edu,B.Tech in Computer Science,1
6795991505,Elijah,Padberg,elijah.padberg@student.gtu.edu,B.Tech in Computer Science,1
3865844952,Tara,Buckridge,tara.buckridge91@student.gtu.edu,B.Tech in Computer Science,1
9094868950,Tyrell,Christiansen-Hahn,tyrell.christiansen-hahn63@student.gtu.edu,B.Tech in Computer Science,1
9543118682,Otto,Sanford,otto_sanford@student.gtu.edu,B.Tech in Computer Science,1
0650958362,Boyd,Robel,boyd.robel55@student.gtu.edu,B.Tech in Computer Science,1
6094057505,Clayton,Nitzsche-Langworth,clayton.nitzsche-langworth5@student.gtu.edu,B.Tech in Computer Science,1
0008973217,Henry,Reinger,henry_reinger47@student.gtu.edu,B.Tech in Computer Science,1
3418414488,Brandyn,Grimes,brandyn_grimes@student.gtu.edu,B.Tech in Computer Science,1
8906672874,Aubrey,Luettgen,aubrey.luettgen19@student.gtu.edu,B.Tech in Computer Science,1
5008355315,Cade,Mitchell,cade_mitchell84@student.gtu.edu,B.Tech in Computer Science,1
6366649294,Taylor,Brown,taylor_brown55@student.gtu.edu,B.Tech in Computer Science,1
6378057584,Art,Ziemann,art.ziemann72@student.gtu.edu,B.Tech in Computer Science,1
8631603221,Wilmer,Hansen,wilmer.hansen@student.gtu.edu,B.Tech in Computer Science,1
8680443486,Aaron,Klocko,aaron_klocko@student.gtu.edu,B.Tech in Computer Science,1
0793434523,Santiago,Anderson,santiago_anderson@student.gtu.edu,B.Tech in Computer Science,1
9990868579,Armando,Walsh,armando_walsh@student.gtu.edu,B.Tech in Computer Science,1
4192262574,Beulah,Johnson,beulah_johnson@student.gtu.edu,B.Tech in Computer Science,1
6121668427,Randy,Spencer,randy_spencer98@student.gtu.edu,B.Tech in Computer Science,1
3114964662,Gladys,Wisoky-Larkin,gladys_wisoky-larkin@student.gtu.edu,B.Tech in Computer Science,1
8242292553,Judge,Conroy,judge.conroy68@student.gtu.edu,B.Tech in Computer Science,1
4279686290,Gilbert,Carroll,gilbert_carroll@student.gtu.edu,B.Tech in Computer Science,1
8660484765,Jo,Hayes,jo.hayes@student.gtu.edu,B.Tech in Computer Science,1
2352784156,Dallas,Pollich,dallas.pollich22@student.gtu.edu,B.Tech in Computer Science,1
1346404043,Craig,Hauck,craig.hauck51@student.gtu.edu,B.Tech in Computer Science,1
5959341062,Callie,Pollich,callie_pollich@student.gtu.edu,B.Tech in Computer Science,1
1767556210,Anais,Kemmer,anais_kemmer@student.gtu.edu,B.Tech in Computer Science,1
6235623480,Amely,Pagac,amely_pagac50@student.gtu.edu,B.Tech in Computer Science,1
8785944768,Stacy,Crona,stacy.crona@student.gtu.edu,B.Tech in Computer Science,1
9538224805,Aliya,Franey,aliya_franey@student.gtu.edu,B.Tech in Computer Science,1
0236963994,Adolf,Stehr,adolf.stehr@student.gtu.edu,B.Tech in Computer Science,1
9639591092,Manuela,Kulas,manuela_kulas@student.gtu.edu,B.Tech in Computer Science,1
7620100196,Rahul,Nolan,rahul.nolan37@student.gtu.edu,B.Tech in Computer Science,1
9210104061,Kristopher,Watsica,kristopher.watsica@student.gtu.edu,B.Tech in Computer Science,1
8301971650,Debra,Haag,debra.haag65@student.gtu.edu,B.Tech in Computer Science,1
0137555491,Nickolas,Berge,nickolas_berge@student.gtu.edu,B.Tech in Computer Science,1
7375661812,Myriam,Zboncak,myriam.zboncak36@student.gtu.edu,B.Tech in Computer Science,1
7283845067,Luke,Jerde,luke.jerde92@student.gtu.edu,B.Tech in Computer Science,1
8583064449,Cary,O'Reilly,cary_oreilly@student.gtu.edu,B.Tech in Computer Science,1
2015255755,Herminio,Prohaska,herminio.prohaska@student.gtu.edu,B.Tech in Computer Science,1
6570548537,Patricia,Hoeger,patricia_hoeger43@student.gtu.edu,B.Tech in Computer Science,1
4433233394,Arlene,Wunsch,arlene_wunsch@student.gtu.edu,B.Tech in Computer Science,1
3886154986,Ollie,Ward,ollie_ward62@student.gtu.edu,B.Tech in Computer Science,1
7644054991,Edgar,Feil,edgar.feil@student.gtu.edu,B.Tech in Computer Science,1
6798598873,Ewell,Kassulke,ewell_kassulke54@student.gtu.edu,B.Tech in Computer Science,1
9623127030,Ari,Fisher,ari_fisher@student.gtu.edu,B.Tech in Computer Science,1
7085261947,Darrell,Bogisich,darrell.bogisich@student.gtu.edu,B.Tech in Computer Science,1
9419524588,Maegan,Johnston,maegan_johnston@student.gtu.edu,B.Tech in Computer Science,1
2265093222,Marcus,Bernhard,marcus_bernhard56@student.gtu.edu,B.Tech in Computer Science,1
4023753187,Amalia,Rolfson,amalia_rolfson0@student.gtu.edu,B.Tech in Computer Science,1
2495024165,Wade,Koelpin,wade_koelpin64@student.gtu.edu,B.Tech in Computer Science,1
0184671642,Wilson,Bashirian-Jast,wilson.bashirian-jast34@student.gtu.edu,B.Tech in Computer Science,1
5525143904,Lawrence,Smith,lawrence_smith16@student.gtu.edu,B.Tech in Computer Science,1
3935125073,Celia,Thiel,celia.thiel@student.gtu.edu,B.Tech in Computer Science,1
5947171922,Kaycee,Parisian,kaycee_parisian@student.gtu.edu,B.Tech in Computer Science,1
0421521534,Cathy,Boyle,cathy_boyle17@student.gtu.edu,B.Tech in Computer Science,1
4090365700,Morris,Dietrich,morris_dietrich@student.gtu.edu,B.Tech in Computer Science,1
3888067270,Abbie,Ratke,abbie.ratke98@student.gtu.edu,B.Tech in Computer Science,1
0821341214,Alex,Herman,alex_herman@student.gtu.edu,B.Tech in Computer Science,1
8691598058,Camille,Hilll,camille.hilll@student.gtu.edu,B.Tech in Computer Science,1
3443683759,Linda,Pouros-Jerde,linda.pouros-jerde84@student.gtu.edu,B.Tech in Computer Science,1
5533463645,Felicita,Cartwright,felicita_cartwright33@student.gtu.edu,B.Tech in Computer Science,1
7895007468,Neva,Goyette,neva.goyette@student.gtu.edu,B.Tech in Computer Science,1
3145165553,Yvonne,Predovic,yvonne.predovic99@student.gtu.edu,B.Tech in Computer Science,1
2776827120,Elissa,Jerde,elissa.jerde39@student.gtu.edu,B.Tech in Computer Science,1
8993812031,Eveline,Mraz,eveline_mraz12@student.gtu.edu,B.Tech in Computer Science,1
1744999272,Lloyd,Quigley,lloyd.quigley97@student.gtu.edu,B.Tech in Computer Science,1
2118792592,Raymond,Farrell,raymond_farrell53@student.gtu.edu,B.Tech in Computer Science,1
7131902330,Ivan,Orn,ivan_orn66@student.gtu.edu,B.Tech in Computer Science,1
0595403030,Timothy,Ernser,timothy.ernser@student.gtu.edu,B.Tech in Computer Science,1
6148726993,Inez,O'Conner,inez_oconner@student.gtu.edu,B.Tech in Computer Science,1
9885362359,Duane,Shields,duane_shields54@student.gtu.edu,B.Tech in Computer Science,1
5891207929,Alison,Bins,alison_bins@student.gtu.edu,B.Tech in Computer Science,1
3723577314,Jedediah,Hartmann,jedediah_hartmann@student.gtu.edu,B.Tech in Computer Science,1
6477432375,Ross,Boyer,ross_boyer@student.gtu.edu,B.Tech in Computer Science,1
5627060507,Crystal,Bins,crystal.bins@student.gtu.edu,B.Tech in Computer Science,1
0011365855,Marcel,Bartell,marcel_bartell@student.gtu.edu,B.Tech in Computer Science,1
0007864088,Maximilian,Macejkovic,maximilian.macejkovic@student.gtu.edu,B.Tech in Computer Science,1
1543045921,Nyasia,Tromp-Davis,nyasia_tromp-davis@student.gtu.edu,B.Tech in Computer Science,1
0706255272,Andrew,Heidenreich,andrew_heidenreich58@student.gtu.edu,B.Tech in Computer Science,1
4635780571,Dorian,Farrell,dorian_farrell@student.gtu.edu,B.Tech in Computer Science,1
2159329567,Alma,Hintz,alma_hintz@student.gtu.edu,B.Tech in Computer Science,1
0884074841,Lupe,Durgan,lupe_durgan27@student.gtu.edu,B.Tech in Computer Science,1
5926016969,Sam,Abbott,sam.abbott@student.gtu.edu,B.Tech in Computer Science,1
4653369678,Hazel,Hauck,hazel_hauck36@student.gtu.edu,B.Tech in Computer Science,1
2852381432,Rex,Steuber,rex.steuber@student.gtu.edu,B.Tech in Computer Science,1
4234289911,Chandler,Ondricka,chandler.ondricka41@student.gtu.edu,B.Tech in Computer Science,1
8092797893,Curtis,Funk,curtis_funk@student.gtu.edu,B.Tech in Computer Science,1
3018451602,Milton,Hauck,milton_hauck90@student.gtu.edu,B.Tech in Computer Science,1
6116546024,Mohammad,McLaughlin,mohammad_mclaughlin14@student.gtu.edu,B.Tech in Computer Science,1
9447895570,Bette,Bergnaum,bette_bergnaum@student.gtu.edu,B.Tech in Computer Science,1
8149411343,Albertha,Bogan,albertha.bogan89@student.gtu.edu,B.Tech in Computer Science,1
7931356048,Octavia,Gorczany,octavia_gorczany97@student.gtu.edu,B.Tech in Computer Science,1
4190372794,Robert,Gutmann,robert.gutmann3@student.gtu.edu,B.Tech in Computer Science,1
5351977172,Bobby,Smitham,bobby.smitham53@student.gtu.edu,B.Tech in Computer Science,1
9431448140,Eloisa,Macejkovic,eloisa.macejkovic96@student.gtu.edu,B.Tech in Computer Science,1
5852489175,Terrell,Walter-Boyle,terrell_walter-boyle@student.gtu.edu,B.Tech in Computer Science,1
8616844752,Gladyce,Howe,gladyce.howe@student.gtu.edu,B.Tech in Computer Science,1
4892957856,Nicole,Jerde,nicole_jerde@student.gtu.edu,B.Tech in Computer Science,1
6662676347,Erma,O'Reilly,erma_oreilly73@student.gtu.edu,B.Tech in Computer Science,1
7629287934,Amara,Pacocha,amara.pacocha@student.gtu.edu,B.Tech in Computer Science,1
8907944741,Issac,Reichert,issac_reichert75@student.gtu.edu,B.Tech in Computer Science,1
8339930808,Vicki,Douglas,vicki_douglas@student.gtu.edu,B.Tech in Computer Science,1
2036802490,Marvin,Auer,marvin.auer@student.gtu.edu,B.Tech in Computer Science,1
6683652848,Shane,Labadie,shane_labadie52@student.gtu.edu,B.Tech in Computer Science,1
0273617105,Lucienne,Skiles,lucienne_skiles6@student.gtu.edu,B.Tech in Computer Science,1
8842942371,Perry,Koelpin,perry.koelpin@student.gtu.edu,B.Tech in Computer Science,1
5479501865,Sheila,Ankunding-Mante,sheila_ankunding-mante39@student.gtu.edu,B.Tech in Computer Science,1
5740849111,Hattie,Gislason,hattie.gislason@student.gtu.edu,B.Tech in Computer Science,1
1535142769,Antonia,Towne,antonia.towne@student.gtu.edu,B.Tech in Computer Science,1
7251889343,Aryanna,Jacobs,aryanna.jacobs48@student.gtu.edu,B.Tech in Computer Science,1
6134993990,Heber,Ratke,heber.ratke59@student.gtu.edu,B.Tech in Computer Science,1
5308307062,Boyd,Rohan,boyd_rohan16@student.gtu.edu,B.Tech in Computer Science,1
6875212342,Guy,Keeling,guy_keeling@student.gtu.edu,B.Tech in Computer Science,1
0817038238,Rhett,O'Hara,rhett_ohara14@student.gtu.edu,B.Tech in Computer Science,1
2348796900,Frederick,Hegmann,frederick.hegmann59@student.gtu.edu,B.Tech in Computer Science,1
6429203929,Sedrick,Nienow,sedrick.nienow@student.gtu.edu,B.Tech in Computer Science,1
2606676237,Caitlyn,Fritsch,caitlyn.fritsch@student.gtu.edu,B.Tech in Computer Science,1
5373223700,Hailee,Stokes,hailee_stokes@student.gtu.edu,B.Tech in Computer Science,1
8516600472,Zachary,Rodriguez,zachary.rodriguez@student.gtu.edu,B.Tech in Computer Science,1
1473899284,Alicia,Pollich,alicia.pollich86@student.gtu.edu,B.Tech in Computer Science,1
8199104626,Donny,Rogahn,donny.rogahn13@student.gtu.edu,B.Tech in Computer Science,1
3462884534,Norene,Kuhn,norene.kuhn19@student.gtu.edu,B.Tech in Computer Science,1
0708607048,Phillip,Beahan,phillip_beahan42@student.gtu.edu,B.Tech in Computer Science,1
6948708490,Melinda,Daniel,melinda_daniel@student.gtu.edu,B.Tech in Computer Science,1
1254379867,Hadley,Goyette,hadley_goyette@student.gtu.edu,B.Tech in Computer Science,1
6400963491,Jonathan,Bosco,jonathan.bosco@student.gtu.edu,B.Tech in Computer Science,1
6546222728,Marietta,Lubowitz,marietta_lubowitz58@student.gtu.edu,B.Tech in Computer Science,1
3964759447,Kristi,McKenzie,kristi_mckenzie82@student.gtu.edu,B.Tech in Computer Science,1
3401965058,Annamarie,Schultz,annamarie.schultz@student.gtu.edu,B.Tech in Computer Science,1
9274408677,Connie,Osinski,connie.osinski@student.gtu.edu,B.Tech in Computer Science,1
4292842049,Eliseo,Davis,eliseo_davis14@student.gtu.edu,B.Tech in Computer Science,1
0544017701,Florian,Schmidt,florian.schmidt@student.gtu.edu,B.Tech in Computer Science,1
6666124575,Geoffrey,Langworth,geoffrey_langworth32@student.gtu.edu,B.Tech in Computer Science,1
9751313598,Peyton,Ortiz-Lockman,peyton.ortiz-lockman4@student.gtu.edu,B.Tech in Computer Science,1
9194913002,Lexie,Schmitt,lexie_schmitt94@student.gtu.edu,B.Tech in Computer Science,1
8055730766,Iva,Orn,iva_orn@student.gtu.edu,B.Tech in Computer Science,1
4067021487,Aidan,Bayer,aidan_bayer@student.gtu.edu,B.Tech in Computer Science,1
7240243887,Noel,Langworth,noel.langworth@student.gtu.edu,B.Tech in Computer Science,1
0516719874,Laura,Mohr-Cassin,laura.mohr-cassin@student.gtu.edu,B.Tech in Computer Science,1
7512009492,Gilberto,Waelchi-McLaughlin,gilberto_waelchi-mclaughlin85@student.gtu.edu,B.Tech in Computer Science,1
1466535476,Laura,Schiller,laura_schiller@student.gtu.edu,B.Tech in Computer Science,1
2269682434,Cleora,Pacocha,cleora_pacocha82@student.gtu.edu,B.Tech in Computer Science,1
4626614254,Pete,Zulauf,pete.zulauf83@student.gtu.edu,B.Tech in Computer Science,1
2358570202,Derek,Howe,derek.howe92@student.gtu.edu,B.Tech in Computer Science,1
4689315490,Marilie,Cassin,marilie.cassin@student.gtu.edu,B.Tech in Computer Science,1
2720229900,Jodi,Larkin,jodi.larkin@student.gtu.edu,B.Tech in Computer Science,1
3399889707,Clara,Toy,clara_toy@student.gtu.edu,B.Tech in Computer Science,1
6824665047,Hayden,Sipes,hayden.sipes12@student.gtu.edu,B.Tech in Computer Science,1
8933136799,Rebecca,Erdman,rebecca.erdman@student.gtu.edu,B.Tech in Computer Science,1
2018782134,Brittany,White,brittany.white11@student.gtu.edu,B.Tech in Computer Science,1
4975991326,Kristy,Kessler,kristy.kessler@student.gtu.edu,B.Tech in Computer Science,1
7756314546,Sylvester,Abshire,sylvester.abshire2@student.gtu.edu,B.Tech in Computer Science,1
2774374815,Randal,Quigley,randal.quigley@student.gtu.edu,B.Tech in Computer Science,1
8643517924,Henriette,Runolfsdottir,henriette.runolfsdottir84@student.gtu.edu,B.Tech in Computer Science,1
9543147828,Pauline,Dietrich,pauline.dietrich37@student.gtu.edu,B.Tech in Computer Science,1
6465550837,Wilson,Armstrong,wilson_armstrong@student.gtu.edu,B.Tech in Computer Science,1
9166112023,Kevon,Thompson,kevon.thompson41@student.gtu.edu,B.Tech in Computer Science,1
6881116506,Florence,Bergstrom,florence.bergstrom@student.gtu.edu,B.Tech in Computer Science,1
8601996542,Llewellyn,Reichel,llewellyn_reichel@student.gtu.edu,B.Tech in Computer Science,1
6105355991,Alison,Hermann,alison_hermann2@student.gtu.edu,B.Tech in Computer Science,1
0070443808,Ansley,Carroll,ansley.carroll@student.gtu.edu,B.Tech in Computer Science,1
9717010775,Myrtle,Farrell-Hammes,myrtle.farrell-hammes37@student.gtu.edu,B.Tech in Computer Science,1
0679626874,Destinee,Weimann,destinee.weimann@student.gtu.edu,B.Tech in Computer Science,1
8430357805,Scott,Swaniawski,scott_swaniawski16@student.gtu.edu,B.Tech in Computer Science,1
0222255127,Tamara,Towne,tamara_towne48@student.gtu.edu,B.Tech in Computer Science,1
